Date,Symbol,Tick,Price
2025-04-03,FPT,2,114.46
2025-04-03,FPT,3,114.36
2025-04-03,FPT,4,114.4
2025-04-03,FPT,5,114.72
2025-04-03,FPT,6,114.61
2025-04-03,FPT,7,114.66
2025-04-03,FPT,8,114.83
2025-04-03,FPT,9,114.77
2025-04-03,FPT,10,114.47
2025-04-03,FPT,11,114.26
2025-04-03,FPT,12,114.29
2025-04-03,FPT,13,114.36
2025-04-03,FPT,14,114.12
2025-04-03,FPT,15,114.03
2025-04-03,FPT,16,114.23
2025-04-03,FPT,17,114.4
2025-04-03,FPT,18,114.57
2025-04-03,FPT,19,114.79
2025-04-03,FPT,20,114.8
2025-04-03,FPT,21,114.94
2025-04-03,FPT,22,114.8
2025-04-03,FPT,23,114.67
2025-04-03,FPT,24,114.8
2025-04-03,FPT,25,115.04
2025-04-03,FPT,26,114.72
2025-04-03,FPT,27,114.59
2025-04-03,FPT,28,114.45
2025-04-03,FPT,29,114.43
2025-04-03,FPT,30,114.42
2025-04-03,FPT,31,114.16
2025-04-03,FPT,32,114.19
2025-04-03,FPT,33,113.83
2025-04-03,FPT,34,113.74
2025-04-03,FPT,35,113.63
2025-04-03,FPT,36,113.55
2025-04-03,FPT,37,113.64
2025-04-03,FPT,38,113.94
2025-04-03,FPT,39,114.06
2025-04-03,FPT,40,114.12
2025-04-03,FPT,41,114.22
2025-04-03,FPT,42,114.08
2025-04-03,FPT,43,114.45
2025-04-03,FPT,44,114.41
2025-04-03,FPT,45,114.67
2025-04-03,FPT,46,114.84
2025-04-03,FPT,47,114.67
2025-04-03,FPT,48,114.78
2025-04-03,FPT,49,114.99
2025-04-03,FPT,50,114.91
2025-04-04,FPT,1,113.94
2025-04-04,FPT,2,113.97
2025-04-04,FPT,3,114.12
2025-04-04,FPT,4,114.3
2025-04-04,FPT,5,114.12
2025-04-04,FPT,6,114.25
2025-04-04,FPT,7,114.41
2025-04-04,FPT,8,114.28
2025-04-04,FPT,9,114.3
2025-04-04,FPT,10,114.15
2025-04-04,FPT,11,114.39
2025-04-04,FPT,12,114.52
2025-04-04,FPT,13,114.36
2025-04-04,FPT,14,114.24
2025-04-04,FPT,15,114.02
2025-04-04,FPT,16,113.74
2025-04-04,FPT,17,113.48
2025-04-04,FPT,18,113.57
2025-04-04,FPT,19,113.48
2025-04-04,FPT,20,113.46
2025-04-04,FPT,21,113.51
2025-04-04,FPT,22,113.33
2025-04-04,FPT,23,113.23
2025-04-04,FPT,24,113.42
2025-04-04,FPT,25,113.67
2025-04-04,FPT,26,113.7
2025-04-04,FPT,27,113.64
2025-04-04,FPT,28,113.48
2025-04-04,FPT,29,113.51
2025-04-04,FPT,30,113.59
2025-04-04,FPT,31,113.71
2025-04-04,FPT,32,113.58
2025-04-04,FPT,33,113.45
2025-04-04,FPT,34,113.22
2025-04-04,FPT,35,112.86
2025-04-04,FPT,36,113.22
2025-04-04,FPT,37,113.14
2025-04-04,FPT,38,113.09
2025-04-04,FPT,39,113.21
2025-04-04,FPT,40,113.34
2025-04-04,FPT,41,113.36
2025-04-04,FPT,42,113.44
2025-04-04,FPT,43,113.23
2025-04-04,FPT,44,113.17
2025-04-04,FPT,45,112.96
2025-04-04,FPT,46,112.9
2025-04-04,FPT,47,112.68
2025-04-04,FPT,48,112.78
2025-04-04,FPT,49,112.64
2025-04-04,FPT,50,112.44
2025-04-07,FPT,1,111.38
2025-04-07,FPT,2,111.26
2025-04-07,FPT,3,111.12
2025-04-07,FPT,4,111.02
2025-04-07,FPT,5,110.9
2025-04-07,FPT,6,111.14
2025-04-07,FPT,7,110.99
2025-04-07,FPT,8,111.07
2025-04-07,FPT,9,110.99
2025-04-07,FPT,10,110.98
2025-04-07,FPT,11,110.92
2025-04-07,FPT,12,110.45
2025-04-07,FPT,13,110.43
2025-04-07,FPT,14,110.44
2025-04-07,FPT,15,110.64
2025-04-07,FPT,16,110.81
2025-04-07,FPT,17,110.82
2025-04-07,FPT,18,110.81
2025-04-07,FPT,19,110.97
2025-04-07,FPT,20,110.97
2025-04-07,FPT,21,110.83
2025-04-07,FPT,22,110.94
2025-04-07,FPT,23,110.99
2025-04-07,FPT,24,111.08
2025-04-07,FPT,25,111.12
2025-04-07,FPT,26,111.17
2025-04-07,FPT,27,110.85
2025-04-07,FPT,28,110.87
2025-04-07,FPT,29,110.89
2025-04-07,FPT,30,111.11
2025-04-07,FPT,31,111.11
2025-04-07,FPT,32,110.88
2025-04-07,FPT,33,110.98
2025-04-07,FPT,34,110.89
2025-04-07,FPT,35,110.72
2025-04-07,FPT,36,110.91
2025-04-07,FPT,37,110.88
2025-04-07,FPT,38,110.93
2025-04-07,FPT,39,110.85
2025-04-07,FPT,40,110.62
2025-04-07,FPT,41,110.61
2025-04-07,FPT,42,110.61
2025-04-07,FPT,43,110.53
2025-04-07,FPT,44,110.54
2025-04-07,FPT,45,110.84
2025-04-07,FPT,46,110.92
2025-04-07,FPT,47,110.75
2025-04-07,FPT,48,110.8
2025-04-07,FPT,49,110.91
2025-04-07,FPT,50,110.9
2025-04-08,FPT,1,112.39
2025-04-08,FPT,2,112.57
2025-04-08,FPT,3,112.56
2025-04-08,FPT,4,112.61
2025-04-08,FPT,5,112.68
2025-04-08,FPT,6,112.51
2025-04-08,FPT,7,112.63
2025-04-08,FPT,8,112.44
2025-04-08,FPT,9,112.41
2025-04-08,FPT,10,112.32
2025-04-08,FPT,11,112.37
2025-04-08,FPT,12,112.32
2025-04-08,FPT,13,112.11
2025-04-08,FPT,14,112.16
2025-04-08,FPT,15,112.15
2025-04-08,FPT,16,112.21
2025-04-08,FPT,17,112.48
2025-04-08,FPT,18,112.62
2025-04-08,FPT,19,112.74
2025-04-08,FPT,20,112.51
2025-04-08,FPT,21,112.59
2025-04-08,FPT,22,112.59
2025-04-08,FPT,23,112.72
2025-04-08,FPT,24,112.6
2025-04-08,FPT,25,112.58
2025-04-08,FPT,26,112.66
2025-04-08,FPT,27,112.45
2025-04-08,FPT,28,112.68
2025-04-08,FPT,29,112.77
2025-04-08,FPT,30,112.82
2025-04-08,FPT,31,112.89
2025-04-08,FPT,32,112.81
2025-04-08,FPT,33,112.69
2025-04-08,FPT,34,112.8
2025-04-08,FPT,35,112.59
2025-04-08,FPT,36,112.52
2025-04-08,FPT,37,112.58
2025-04-08,FPT,38,112.42
2025-04-08,FPT,39,112.47
2025-04-08,FPT,40,112.22
2025-04-08,FPT,41,112.29
2025-04-08,FPT,42,112.32
2025-04-08,FPT,43,112.24
2025-04-08,FPT,44,112.51
2025-04-08,FPT,45,112.44
2025-04-08,FPT,46,112.36
2025-04-08,FPT,47,112.48
2025-04-08,FPT,48,112.54
2025-04-08,FPT,49,112.48
2025-04-08,FPT,50,112.32
2025-04-09,FPT,1,115.72
2025-04-09,FPT,2,115.6
2025-04-09,FPT,3,115.62
2025-04-09,FPT,4,115.67
2025-04-09,FPT,5,115.53
2025-04-09,FPT,6,115.5
2025-04-09,FPT,7,115.46
2025-04-09,FPT,8,115.36
2025-04-09,FPT,9,115.39
2025-04-09,FPT,10,115.33
2025-04-09,FPT,11,115.46
2025-04-09,FPT,12,115.13
2025-04-09,FPT,13,115.1
2025-04-09,FPT,14,115.08
2025-04-09,FPT,15,114.83
2025-04-09,FPT,16,114.5
2025-04-09,FPT,17,114.29
2025-04-09,FPT,18,114.46
2025-04-09,FPT,19,114.29
2025-04-09,FPT,20,114.33
2025-04-09,FPT,21,114.3
2025-04-09,FPT,22,114.2
2025-04-09,FPT,23,114.16
2025-04-09,FPT,24,114.1
2025-04-09,FPT,25,114.19
2025-04-09,FPT,26,113.88
2025-04-09,FPT,27,113.58
2025-04-09,FPT,28,113.5
2025-04-09,FPT,29,113.77
2025-04-09,FPT,30,113.83
2025-04-09,FPT,31,113.88
2025-04-09,FPT,32,113.82
2025-04-09,FPT,33,113.55
2025-04-09,FPT,34,113.47
2025-04-09,FPT,35,113.22
2025-04-09,FPT,36,113.4
2025-04-09,FPT,37,113.28
2025-04-09,FPT,38,113.59
2025-04-09,FPT,39,113.34
2025-04-09,FPT,40,113.66
2025-04-09,FPT,41,113.37
2025-04-09,FPT,42,113.31
2025-04-09,FPT,43,113.66
2025-04-09,FPT,44,113.7
2025-04-09,FPT,45,113.63
2025-04-09,FPT,46,113.46
2025-04-09,FPT,47,113.66
2025-04-09,FPT,48,113.66
2025-04-09,FPT,49,113.81
2025-04-09,FPT,50,113.79
2025-04-10,FPT,1,114.13
2025-04-10,FPT,2,114.36
2025-04-10,FPT,3,114.13
2025-04-10,FPT,4,114.06
2025-04-10,FPT,5,114.01
2025-04-10,FPT,6,114.03
2025-04-10,FPT,7,113.92
2025-04-10,FPT,8,114.09
2025-04-10,FPT,9,114.52
2025-04-10,FPT,10,114.43
2025-04-10,FPT,11,114.64
2025-04-10,FPT,12,114.59
2025-04-10,FPT,13,114.61
2025-04-10,FPT,14,114.87
2025-04-10,FPT,15,114.97
2025-04-10,FPT,16,114.83
2025-04-10,FPT,17,114.64
2025-04-10,FPT,18,114.86
2025-04-10,FPT,19,114.93
2025-04-10,FPT,20,114.56
2025-04-10,FPT,21,114.61
2025-04-10,FPT,22,114.59
2025-04-10,FPT,23,114.66
2025-04-10,FPT,24,114.56
2025-04-10,FPT,25,114.36
2025-04-10,FPT,26,114.32
2025-04-10,FPT,27,114.42
2025-04-10,FPT,28,114.52
2025-04-10,FPT,29,114.73
2025-04-10,FPT,30,114.63
2025-04-10,FPT,31,114.77
2025-04-10,FPT,32,114.59
2025-04-10,FPT,33,114.58
2025-04-10,FPT,34,114.65
2025-04-10,FPT,35,114.7
2025-04-10,FPT,36,114.75
2025-04-10,FPT,37,114.62
2025-04-10,FPT,38,114.83
2025-04-10,FPT,39,114.91
2025-04-10,FPT,40,114.91
2025-04-10,FPT,41,114.8
2025-04-10,FPT,42,115.03
2025-04-10,FPT,43,115.23
2025-04-10,FPT,44,115.37
2025-04-10,FPT,45,115.5
2025-04-10,FPT,46,115.52
2025-04-10,FPT,47,115.51
2025-04-10,FPT,48,115.49
2025-04-10,FPT,49,115.39
2025-04-10,FPT,50,115.43
2025-04-11,FPT,1,116.75
2025-04-11,FPT,2,116.77
2025-04-11,FPT,3,116.87
2025-04-11,FPT,4,116.53
2025-04-11,FPT,5,116.73
2025-04-11,FPT,6,116.61
2025-04-11,FPT,7,116.64
2025-04-11,FPT,8,116.88
2025-04-11,FPT,9,116.78
2025-04-11,FPT,10,116.71
2025-04-11,FPT,11,116.62
2025-04-11,FPT,12,116.65
2025-04-11,FPT,13,116.79
2025-04-11,FPT,14,116.81
2025-04-11,FPT,15,116.91
2025-04-11,FPT,16,116.79
2025-04-11,FPT,17,116.84
2025-04-11,FPT,18,116.9
2025-04-11,FPT,19,117.09
2025-04-11,FPT,20,116.96
2025-04-11,FPT,21,117.04
2025-04-11,FPT,22,117.17
2025-04-11,FPT,23,117.1
2025-04-11,FPT,24,117.19
2025-04-11,FPT,25,117.21
2025-04-11,FPT,26,117.21
2025-04-11,FPT,27,117.31
2025-04-11,FPT,28,117.45
2025-04-11,FPT,29,117.51
2025-04-11,FPT,30,117.36
2025-04-11,FPT,31,117.45
2025-04-11,FPT,32,117.62
2025-04-11,FPT,33,117.69
2025-04-11,FPT,34,117.56
2025-04-11,FPT,35,117.64
2025-04-11,FPT,36,117.49
2025-04-11,FPT,37,117.4
2025-04-11,FPT,38,117.27
2025-04-11,FPT,39,117.18
2025-04-11,FPT,40,117.35
2025-04-11,FPT,41,117.25
2025-04-11,FPT,42,117.14
2025-04-11,FPT,43,117.33
2025-04-11,FPT,44,117.18
2025-04-11,FPT,45,117.08
2025-04-11,FPT,46,116.98
2025-04-11,FPT,47,116.83
2025-04-11,FPT,48,116.99
2025-04-11,FPT,49,116.99
2025-04-11,FPT,50,117.38
2025-04-14,FPT,1,118.28
2025-04-14,FPT,2,117.98
2025-04-14,FPT,3,117.99
2025-04-14,FPT,4,118.23
2025-04-14,FPT,5,118.19
2025-04-14,FPT,6,118.14
2025-04-14,FPT,7,118.46
2025-04-14,FPT,8,118.59
2025-04-14,FPT,9,118.78
2025-04-14,FPT,10,118.83
2025-04-14,FPT,11,118.59
2025-04-14,FPT,12,118.54
2025-04-14,FPT,13,118.62
2025-04-14,FPT,14,118.75
2025-04-14,FPT,15,119
2025-04-14,FPT,16,119.14
2025-04-14,FPT,17,119.05
2025-04-14,FPT,18,119.16
2025-04-14,FPT,19,119.42
2025-04-14,FPT,20,119.37
2025-04-14,FPT,21,119.41
2025-04-14,FPT,22,119.32
2025-04-14,FPT,23,119.46
2025-04-14,FPT,24,119.39
2025-04-14,FPT,25,119.12
2025-04-14,FPT,26,119.24
2025-04-14,FPT,27,119.39
2025-04-14,FPT,28,119.53
2025-04-14,FPT,29,119.34
2025-04-14,FPT,30,119.44
2025-04-14,FPT,31,119.31
2025-04-14,FPT,32,119.23
2025-04-14,FPT,33,119.37
2025-04-14,FPT,34,119.03
2025-04-14,FPT,35,118.97
2025-04-14,FPT,36,119.03
2025-04-14,FPT,37,119.03
2025-04-14,FPT,38,119.05
2025-04-14,FPT,39,119.06
2025-04-14,FPT,40,118.89
2025-04-14,FPT,41,118.83
2025-04-14,FPT,42,118.56
2025-04-14,FPT,43,118.2
2025-04-14,FPT,44,118.01
2025-04-14,FPT,45,117.94
2025-04-14,FPT,46,117.99
2025-04-14,FPT,47,118.05
2025-04-14,FPT,48,118.03
2025-04-14,FPT,49,117.98
2025-04-14,FPT,50,118.1
2025-04-15,FPT,1,119.26
2025-04-15,FPT,2,119.28
2025-04-15,FPT,3,119.12
2025-04-15,FPT,4,119.12
2025-04-15,FPT,5,119.39
2025-04-15,FPT,6,119.37
2025-04-15,FPT,7,119.53
2025-04-15,FPT,8,119.65
2025-04-15,FPT,9,119.23
2025-04-15,FPT,10,119.03
2025-04-15,FPT,11,118.93
2025-04-15,FPT,12,118.8
2025-04-15,FPT,13,118.81
2025-04-15,FPT,14,118.81
2025-04-15,FPT,15,118.77
2025-04-15,FPT,16,119
2025-04-15,FPT,17,118.95
2025-04-15,FPT,18,119.12
2025-04-15,FPT,19,119.02
2025-04-15,FPT,20,118.96
2025-04-15,FPT,21,119.06
2025-04-15,FPT,22,119.15
2025-04-15,FPT,23,119.14
2025-04-15,FPT,24,119.23
2025-04-15,FPT,25,119.24
2025-04-15,FPT,26,119.15
2025-04-15,FPT,27,119.21
2025-04-15,FPT,28,119.14
2025-04-15,FPT,29,119.21
2025-04-15,FPT,30,119.37
2025-04-15,FPT,31,119.46
2025-04-15,FPT,32,119.26
2025-04-15,FPT,33,119.17
2025-04-15,FPT,34,119.19
2025-04-15,FPT,35,119.05
2025-04-15,FPT,36,119.07
2025-04-15,FPT,37,119.01
2025-04-15,FPT,38,119.2
2025-04-15,FPT,39,119.11
2025-04-15,FPT,40,119.06
2025-04-15,FPT,41,119.01
2025-04-15,FPT,42,118.96
2025-04-15,FPT,43,119.21
2025-04-15,FPT,44,119.1
2025-04-15,FPT,45,119.16
2025-04-15,FPT,46,119.19
2025-04-15,FPT,47,119.06
2025-04-15,FPT,48,119.03
2025-04-15,FPT,49,118.83
2025-04-15,FPT,50,118.79
2025-04-16,FPT,1,117.34
2025-04-16,FPT,2,117.41
2025-04-16,FPT,3,117.24
2025-04-16,FPT,4,117.12
2025-04-16,FPT,5,117.17
2025-04-16,FPT,6,117.09
2025-04-16,FPT,7,116.8
2025-04-16,FPT,8,116.95
2025-04-16,FPT,9,117.3
2025-04-16,FPT,10,117.25
2025-04-16,FPT,11,117.24
2025-04-16,FPT,12,117.07
2025-04-16,FPT,13,117.05
2025-04-16,FPT,14,116.75
2025-04-16,FPT,15,116.58
2025-04-16,FPT,16,116.51
2025-04-16,FPT,17,116.48
2025-04-16,FPT,18,116.53
2025-04-16,FPT,19,116.83
2025-04-16,FPT,20,116.82
2025-04-16,FPT,21,117.06
2025-04-16,FPT,22,117.24
2025-04-16,FPT,23,117.14
2025-04-16,FPT,24,116.75
2025-04-16,FPT,25,116.78
2025-04-16,FPT,26,116.82
2025-04-16,FPT,27,116.86
2025-04-16,FPT,28,116.99
2025-04-16,FPT,29,116.68
2025-04-16,FPT,30,116.82
2025-04-16,FPT,31,116.84
2025-04-16,FPT,32,116.9
2025-04-16,FPT,33,116.37
2025-04-16,FPT,34,116.32
2025-04-16,FPT,35,116.59
2025-04-16,FPT,36,116.34
2025-04-16,FPT,37,116.33
2025-04-16,FPT,38,116.26
2025-04-16,FPT,39,116.04
2025-04-16,FPT,40,115.66
2025-04-16,FPT,41,115.55
2025-04-16,FPT,42,115.25
2025-04-16,FPT,43,115.18
2025-04-16,FPT,44,115.44
2025-04-16,FPT,45,115.76
2025-04-16,FPT,46,115.7
2025-04-16,FPT,47,115.31
2025-04-16,FPT,48,115.18
2025-04-16,FPT,49,115.31
2025-04-16,FPT,50,115.03
2025-04-17,FPT,1,116.07
2025-04-17,FPT,2,116.06
2025-04-17,FPT,3,116.18
2025-04-17,FPT,4,116.42
2025-04-17,FPT,5,116.31
2025-04-17,FPT,6,116.34
2025-04-17,FPT,7,116.42
2025-04-17,FPT,8,116.38
2025-04-17,FPT,9,116.38
2025-04-17,FPT,10,116.52
2025-04-17,FPT,11,116.55
2025-04-17,FPT,12,116.33
2025-04-17,FPT,13,116.43
2025-04-17,FPT,14,116.27
2025-04-17,FPT,15,116.61
2025-04-17,FPT,16,116.55
2025-04-17,FPT,17,116.54
2025-04-17,FPT,18,116.34
2025-04-17,FPT,19,116.44
2025-04-17,FPT,20,116.32
2025-04-17,FPT,21,116.45
2025-04-17,FPT,22,116.33
2025-04-17,FPT,23,116.53
2025-04-17,FPT,24,116.4
2025-04-17,FPT,25,116.16
2025-04-17,FPT,26,115.96
2025-04-17,FPT,27,115.72
2025-04-17,FPT,28,115.91
2025-04-17,FPT,29,116.02
2025-04-17,FPT,30,115.81
2025-04-17,FPT,31,116.03
2025-04-17,FPT,32,116.14
2025-04-17,FPT,33,116.17
2025-04-17,FPT,34,116.04
2025-04-17,FPT,35,116.26
2025-04-17,FPT,36,116.25
2025-04-17,FPT,37,116.24
2025-04-17,FPT,38,116.27
2025-04-17,FPT,39,116.24
2025-04-17,FPT,40,116.21
2025-04-17,FPT,41,116.12
2025-04-17,FPT,42,116.22
2025-04-17,FPT,43,116.52
2025-04-17,FPT,44,116.66
2025-04-17,FPT,45,117.04
2025-04-17,FPT,46,117.01
2025-04-17,FPT,47,116.72
2025-04-17,FPT,48,116.62
2025-04-17,FPT,49,116.47
2025-04-17,FPT,50,116.4
2025-04-22,FPT,1,115.03
2025-04-22,FPT,2,115.14
2025-04-22,FPT,3,115.13
2025-04-22,FPT,4,115.46
2025-04-22,FPT,5,115.32
2025-04-22,FPT,6,115.34
2025-04-22,FPT,7,115.3
2025-04-22,FPT,8,115.01
2025-04-22,FPT,9,115.04
2025-04-22,FPT,10,114.68
2025-04-22,FPT,11,114.63
2025-04-22,FPT,12,114.49
2025-04-22,FPT,13,114.51
2025-04-22,FPT,14,114.56
2025-04-22,FPT,15,114.84
2025-04-22,FPT,16,115.11
2025-04-22,FPT,17,115.06
2025-04-22,FPT,18,114.98
2025-04-22,FPT,19,115.03
2025-04-22,FPT,20,115.26
2025-04-22,FPT,21,115.31
2025-04-22,FPT,22,115.62
2025-04-22,FPT,23,115.72
2025-04-22,FPT,24,115.63
2025-04-22,FPT,25,115.81
2025-04-22,FPT,26,115.7
2025-04-22,FPT,27,115.47
2025-04-22,FPT,28,115.18
2025-04-22,FPT,29,115.7
2025-04-22,FPT,30,115.21
2025-04-22,FPT,31,115.27
2025-04-22,FPT,32,115.22
2025-04-22,FPT,33,115.41
2025-04-22,FPT,34,115.44
2025-04-22,FPT,35,115.22
2025-04-22,FPT,36,115.28
2025-04-22,FPT,37,115.19
2025-04-22,FPT,38,115.47
2025-04-22,FPT,39,115.54
2025-04-22,FPT,40,115.63
2025-04-22,FPT,41,115.77
2025-04-22,FPT,42,115.85
2025-04-22,FPT,43,115.59
2025-04-22,FPT,44,115.56
2025-04-22,FPT,45,115.31
2025-04-22,FPT,46,115.04
2025-04-22,FPT,47,115.08
2025-04-22,FPT,48,115.18
2025-04-22,FPT,49,115.14
2025-04-22,FPT,50,115.15
2025-04-23,FPT,1,117.64
2025-04-23,FPT,2,117.84
2025-04-23,FPT,3,117.83
2025-04-23,FPT,4,117.93
2025-04-23,FPT,5,117.82
2025-04-23,FPT,6,117.66
2025-04-23,FPT,7,117.77
2025-04-23,FPT,8,117.77
2025-04-23,FPT,9,118.01
2025-04-23,FPT,10,118.1
2025-04-23,FPT,11,118.03
2025-04-23,FPT,12,118.08
2025-04-23,FPT,13,118.02
2025-04-23,FPT,14,117.9
2025-04-23,FPT,15,117.6
2025-04-23,FPT,16,117.68
2025-04-23,FPT,17,117.7
2025-04-23,FPT,18,117.79
2025-04-23,FPT,19,117.83
2025-04-23,FPT,20,117.93
2025-04-23,FPT,21,117.96
2025-04-23,FPT,22,117.7
2025-04-23,FPT,23,117.8
2025-04-23,FPT,24,117.73
2025-04-23,FPT,25,117.61
2025-04-23,FPT,26,117.67
2025-04-23,FPT,27,117.54
2025-04-23,FPT,28,117.28
2025-04-23,FPT,29,116.92
2025-04-23,FPT,30,117.17
2025-04-23,FPT,31,117.18
2025-04-23,FPT,32,117.25
2025-04-23,FPT,33,117.14
2025-04-23,FPT,34,117.15
2025-04-23,FPT,35,117.49
2025-04-23,FPT,36,117.59
2025-04-23,FPT,37,117.71
2025-04-23,FPT,38,117.68
2025-04-23,FPT,39,117.6
2025-04-23,FPT,40,117.71
2025-04-23,FPT,41,117.87
2025-04-23,FPT,42,117.54
2025-04-23,FPT,43,117.53
2025-04-23,FPT,44,117.48
2025-04-23,FPT,45,117.44
2025-04-23,FPT,46,117.38
2025-04-23,FPT,47,117.51
2025-04-23,FPT,48,117.45
2025-04-23,FPT,49,117.45
2025-04-23,FPT,50,117.52
2025-04-24,FPT,1,119.06
2025-04-24,FPT,2,119.12
2025-04-24,FPT,3,118.93
2025-04-24,FPT,4,118.89
2025-04-24,FPT,5,118.89
2025-04-24,FPT,6,118.86
2025-04-24,FPT,7,119.06
2025-04-24,FPT,8,118.82
2025-04-24,FPT,9,118.62
2025-04-24,FPT,10,118.45
2025-04-24,FPT,11,118.4
2025-04-24,FPT,12,118.13
2025-04-24,FPT,13,117.96
2025-04-24,FPT,14,118.27
2025-04-24,FPT,15,118.02
2025-04-24,FPT,16,118.2
2025-04-24,FPT,17,118
2025-04-24,FPT,18,118.26
2025-04-24,FPT,19,118.27
2025-04-24,FPT,20,118.33
2025-04-24,FPT,21,118.51
2025-04-24,FPT,22,118.63
2025-04-24,FPT,23,118.45
2025-04-24,FPT,24,118.33
2025-04-24,FPT,25,118.39
2025-04-24,FPT,26,118.31
2025-04-24,FPT,27,118.24
2025-04-24,FPT,28,118.05
2025-04-24,FPT,29,118.25
2025-04-24,FPT,30,118.05
2025-04-24,FPT,31,117.86
2025-04-24,FPT,32,118
2025-04-24,FPT,33,118.09
2025-04-24,FPT,34,118.15
2025-04-24,FPT,35,118.17
2025-04-24,FPT,36,118.2
2025-04-24,FPT,37,118.32
2025-04-24,FPT,38,118.31
2025-04-24,FPT,39,118.14
2025-04-24,FPT,40,118.05
2025-04-24,FPT,41,118.05
2025-04-24,FPT,42,117.86
2025-04-24,FPT,43,117.98
2025-04-24,FPT,44,117.8
2025-04-24,FPT,45,117.52
2025-04-24,FPT,46,117.6
2025-04-24,FPT,47,117.78
2025-04-24,FPT,48,117.78
2025-04-24,FPT,49,117.63
2025-04-24,FPT,50,117.66
2025-04-25,FPT,1,120.15
2025-04-25,FPT,2,119.97
2025-04-25,FPT,3,119.76
2025-04-25,FPT,4,119.97
2025-04-25,FPT,5,120.06
2025-04-25,FPT,6,120.2
2025-04-25,FPT,7,119.97
2025-04-25,FPT,8,119.98
2025-04-25,FPT,9,119.95
2025-04-25,FPT,10,119.7
2025-04-25,FPT,11,119.62
2025-04-25,FPT,12,119.52
2025-04-25,FPT,13,119.5
2025-04-25,FPT,14,119.77
2025-04-25,FPT,15,119.73
2025-04-25,FPT,16,119.84
2025-04-25,FPT,17,119.81
2025-04-25,FPT,18,119.85
2025-04-25,FPT,19,119.86
2025-04-25,FPT,20,119.79
2025-04-25,FPT,21,119.72
2025-04-25,FPT,22,119.89
2025-04-25,FPT,23,120.13
2025-04-25,FPT,24,120.01
2025-04-25,FPT,25,120.15
2025-04-25,FPT,26,120.32
2025-04-25,FPT,27,120.18
2025-04-25,FPT,28,120.23
2025-04-25,FPT,29,120.01
2025-04-25,FPT,30,119.93
2025-04-25,FPT,31,119.81
2025-04-25,FPT,32,119.56
2025-04-25,FPT,33,119.54
2025-04-25,FPT,34,119.55
2025-04-25,FPT,35,119.65
2025-04-25,FPT,36,119.64
2025-04-25,FPT,37,119.37
2025-04-25,FPT,38,119.35
2025-04-25,FPT,39,119.22
2025-04-25,FPT,40,119.44
2025-04-25,FPT,41,119.29
2025-04-25,FPT,42,119.14
2025-04-25,FPT,43,119.31
2025-04-25,FPT,44,119.35
2025-04-25,FPT,45,119.33
2025-04-25,FPT,46,119.35
2025-04-25,FPT,47,119.53
2025-04-25,FPT,48,119.39
2025-04-25,FPT,49,119.32
2025-04-25,FPT,50,119.15
2025-04-28,FPT,1,119.27
2025-04-28,FPT,2,119.66
2025-04-28,FPT,3,119.73
2025-04-28,FPT,4,119.92
2025-04-28,FPT,5,119.96
2025-04-28,FPT,6,119.9
2025-04-28,FPT,7,119.75
2025-04-28,FPT,8,119.65
2025-04-28,FPT,9,119.76
2025-04-28,FPT,10,119.89
2025-04-28,FPT,11,120.11
2025-04-28,FPT,12,120.16
2025-04-28,FPT,13,120.3
2025-04-28,FPT,14,120.42
2025-04-28,FPT,15,120.51
2025-04-28,FPT,16,120.58
2025-04-28,FPT,17,120.56
2025-04-28,FPT,18,120.4
2025-04-28,FPT,19,120.64
2025-04-28,FPT,20,120.72
2025-04-28,FPT,21,120.87
2025-04-28,FPT,22,120.85
2025-04-28,FPT,23,120.71
2025-04-28,FPT,24,120.64
2025-04-28,FPT,25,120.94
2025-04-28,FPT,26,120.77
2025-04-28,FPT,27,120.59
2025-04-28,FPT,28,120.74
2025-04-28,FPT,29,120.75
2025-04-28,FPT,30,120.9
2025-04-28,FPT,31,120.55
2025-04-28,FPT,32,120.67
2025-04-28,FPT,33,120.95
2025-04-28,FPT,34,120.82
2025-04-28,FPT,35,120.89
2025-04-28,FPT,36,120.6
2025-04-28,FPT,37,120.42
2025-04-28,FPT,38,120.46
2025-04-28,FPT,39,120.62
2025-04-28,FPT,40,120.96
2025-04-28,FPT,41,121.1
2025-04-28,FPT,42,121.13
2025-04-28,FPT,43,121.02
2025-04-28,FPT,44,120.88
2025-04-28,FPT,45,120.8
2025-04-28,FPT,46,120.54
2025-04-28,FPT,47,120.68
2025-04-28,FPT,48,120.58
2025-04-28,FPT,49,120.8
2025-04-28,FPT,50,120.74
2025-04-29,FPT,1,118.33
2025-04-29,FPT,2,118.49
2025-04-29,FPT,3,118.68
2025-04-29,FPT,4,118.41
2025-04-29,FPT,5,118.39
2025-04-29,FPT,6,118.29
2025-04-29,FPT,7,118.32
2025-04-29,FPT,8,118.39
2025-04-29,FPT,9,118.39
2025-04-29,FPT,10,118.5
2025-04-29,FPT,11,118.39
2025-04-29,FPT,12,118.37
2025-04-29,FPT,13,118.51
2025-04-29,FPT,14,118.82
2025-04-29,FPT,15,118.6
2025-04-29,FPT,16,118.48
2025-04-29,FPT,17,118.61
2025-04-29,FPT,18,118.63
2025-04-29,FPT,19,118.62
2025-04-29,FPT,20,118.64
2025-04-29,FPT,21,118.39
2025-04-29,FPT,22,118.42
2025-04-29,FPT,23,118.43
2025-04-29,FPT,24,118.34
